engine_id,cycle,rpm,cht,egt,rul
52,213,1436.34,643.67,1601.99,0.0
53,1,1407.73,642.33,1589.39,194.0
53,2,1407.05,642.65,1586.85,193.0
53,3,1397.92,641.7,1583.06,192.0
53,4,1402.41,642.52,1584.19,191.0
53,5,1400.73,642.41,1587.38,190.0
53,6,1398.73,642.45,1588.68,189.0
53,7,1400.97,642.76,1585.02,188.0
53,8,1399.29,642.19,1586.23,187.0
53,9,1401.05,642.7,1582.96,186.0
53,10,1401.99,642.49,1584.81,185.0
53,11,1403.49,642.22,1583.8,184.0
53,12,1403.76,641.87,1590.68,183.0
53,13,1407.32,642.17,1595.97,182.0
53,14,1403.23,642.14,1579.92,181.0
53,15,1401.8,642.56,1587.85,180.0
53,16,1402.35,642.53,1580.18,179.0
53,17,1397.58,642.6,1587.78,178.0
53,18,1403.15,642.17,1593.15,177.0
53,19,1404.34,642.65,1583.6,176.0
53,20,1401.42,642.8,1591.1,175.0
53,21,1395.11,642.52,1586.83,174.0
53,22,1403.71,641.9,1587.96,173.0
53,23,1402.46,642.61,1585.59,172.0
53,24,1409.08,642.54,1590.73,171.0
53,25,1408.11,642.74,1583.09,170.0
53,26,1399.51,642.46,1585.87,169.0
53,27,1404.09,642.45,1580.47,168.0
53,28,1404.78,642.58,1590.89,167.0
53,29,1406.27,642.09,1590.18,166.0
53,30,1407.05,642.37,1588.81,165.0
53,31,1401.94,642.24,1586.54,164.0
53,32,1400.34,642.33,1587.83,163.0
53,33,1401.5,642.11,1585.96,162.0
53,34,1409.02,642.65,1585.09,161.0
53,35,1402.66,642.37,1584.34,160.0
53,36,1408.17,642.32,1592.96,159.0
53,37,1407.75,642.4,1589.56,158.0
53,38,1399.76,642.08,1592.01,157.0
53,39,1403.05,642.89,1588.75,156.0
53,40,1403.58,642.32,1589.66,155.0
53,41,1402.52,642.32,1591.26,154.0
53,42,1405.02,642.26,1587.45,153.0
53,43,1408.62,642.96,1590.48,152.0
53,44,1396.65,643.41,1592.38,151.0
53,45,1403.7,641.79,1586.09,150.0
53,46,1400.26,642.17,1585.53,149.0
53,47,1404.72,642.77,1584.68,148.0
53,48,1402.17,642.36,1588.1,147.0
53,49,1401.57,642.52,1589.92,146.0
53,50,1400.47,642.3,1583.21,145.0
53,51,1407.33,642.55,1590.24,144.0
53,52,1399.7,642.41,1592.82,143.0
53,53,1405.6,642.75,1598.02,142.0
53,54,1398.43,642.79,1584.54,141.0
53,55,1406.87,642.67,1592.11,140.0
53,56,1407.28,642.24,1592.0,139.0
53,57,1398.28,641.98,1581.24,138.0
53,58,1401.57,642.9,1595.09,137.0
53,59,1402.28,642.57,1590.82,136.0
53,60,1410.95,642.67,1592.16,135.0
53,61,1407.31,642.73,1592.11,134.0
53,62,1403.0,642.78,1586.26,133.0
53,63,1401.63,642.57,1584.07,132.0
53,64,1408.07,642.37,1583.46,131.0
53,65,1403.41,642.21,1590.83,130.0
53,66,1403.22,642.7,1589.4,129.0
53,67,1405.79,642.99,1590.4,128.0
53,68,1398.04,642.52,1587.8,127.0
53,69,1400.3,642.68,1590.93,126.0
53,70,1407.24,642.78,1588.58,125.0
53,71,1404.61,642.69,1589.16,124.0
53,72,1401.51,642.54,1598.75,123.0
53,73,1412.01,642.49,1588.8,122.0
53,74,1409.58,642.56,1590.85,121.0
53,75,1407.58,642.35,1585.98,120.0
53,76,1408.82,642.87,1586.4,119.0
53,77,1401.85,642.18,1588.19,118.0
53,78,1413.18,642.59,1589.05,117.0
53,79,1396.14,642.38,1585.03,116.0
53,80,1410.08,642.53,1584.9,115.0
53,81,1409.75,642.29,1592.86,114.0
53,82,1406.89,642.8,1591.78,113.0
53,83,1399.88,642.73,1592.55,112.0
53,84,1409.45,642.98,1588.77,111.0
53,85,1413.3,642.59,1586.46,110.0
53,86,1408.09,642.35,1584.41,109.0
53,87,1411.09,642.84,1589.9,108.0
53,88,1401.32,642.19,1592.5,107.0
53,89,1407.6,642.32,1592.64,106.0
53,90,1409.87,642.4,1589.2,105.0
53,91,1405.58,642.35,1587.43,104.0
53,92,1411.44,642.46,1591.63,103.0
53,93,1404.6,642.96,1585.07,102.0
53,94,1407.85,642.68,1586.29,101.0
53,95,1412.84,642.6,1587.04,100.0
53,96,1408.94,642.29,1596.43,99.0
53,97,1407.11,642.35,1581.37,98.0
53,98,1410.02,642.4,1587.2,97.0
53,99,1417.45,642.77,1588.04,96.0
53,100,1407.06,642.39,1588.38,95.0
53,101,1399.99,642.28,1588.93,94.0
53,102,1406.42,642.77,1587.02,93.0
53,103,1408.39,642.62,1593.98,92.0
53,104,1401.44,643.12,1592.45,91.0
53,105,1400.56,642.88,1587.68,90.0
53,106,1406.04,642.49,1590.96,89.0
53,107,1410.21,642.53,1588.82,88.0
53,108,1409.01,642.79,1592.31,87.0
53,109,1404.35,642.13,1590.81,86.0
53,110,1406.5,642.55,1585.66,85.0
53,111,1405.52,642.57,1589.76,84.0
53,112,1406.86,642.91,1591.62,83.0
53,113,1411.99,642.7,1585.47,82.0
53,114,1412.76,642.56,1593.36,81.0
53,115,1410.6,642.55,1589.46,80.0
53,116,1403.62,642.41,1588.68,79.0
53,117,1410.49,642.7,1593.44,78.0
53,118,1403.49,642.6,1590.73,77.0
53,119,1406.6,642.81,1595.17,76.0
53,120,1406.24,642.4,1592.45,75.0
53,121,1408.57,642.69,1591.1,74.0
53,122,1407.02,642.89,1585.09,73.0
53,123,1412.45,643.32,1595.18,72.0
53,124,1410.38,642.86,1591.25,71.0
53,125,1415.68,643.2,1587.13,70.0
53,126,1409.78,642.76,1585.75,69.0
53,127,1409.54,642.51,1590.28,68.0
53,128,1410.81,642.5,1586.28,67.0
53,129,1414.36,642.6,1586.63,66.0
53,130,1404.66,642.98,1594.42,65.0
53,131,1415.54,642.17,1591.61,64.0
53,132,1411.1,642.64,1583.62,63.0
53,133,1417.37,642.47,1592.05,62.0
53,134,1407.34,643.11,1595.75,61.0
53,135,1409.4,643.1,1596.3,60.0
53,136,1410.97,642.49,1594.19,59.0
53,137,1405.96,642.87,1586.57,58.0
53,138,1409.79,642.6,1586.84,57.0
53,139,1417.68,642.53,1589.31,56.0
53,140,1412.49,642.91,1597.66,55.0
53,141,1407.86,642.93,1589.98,54.0
53,142,1413.43,642.6,1588.17,53.0
53,143,1413.82,642.91,1599.75,52.0
53,144,1410.25,641.99,1593.98,51.0
53,145,1413.8,642.41,1593.01,50.0
53,146,1410.04,643.13,1595.32,49.0
53,147,1409.47,642.92,1583.95,48.0
53,148,1410.03,642.84,1598.57,47.0
53,149,1412.64,642.69,1599.77,46.0
53,150,1409.39,643.31,1588.61,45.0
53,151,1421.22,643.02,1595.37,44.0
53,152,1415.53,642.57,1589.71,43.0
53,153,1413.13,643.04,1594.75,42.0
53,154,1407.29,643.03,1596.1,41.0
53,155,1418.16,643.16,1591.2,40.0
53,156,1410.85,642.9,1590.62,39.0
53,157,1401.54,643.36,1597.67,38.0
53,158,1414.7,642.61,1586.39,37.0
53,159,1414.58,642.95,1593.91,36.0
53,160,1413.14,642.56,1592.66,35.0
53,161,1415.9,643.05,1596.4,34.0
53,162,1411.69,643.39,1589.57,33.0
53,163,1418.94,643.46,1593.89,32.0
53,164,1423.34,643.3,1593.14,31.0
53,165,1414.19,643.23,1593.42,30.0
53,166,1412.26,643.12,1597.62,29.0
53,167,1422.17,643.1,1595.83,28.0
53,168,1420.62,643.08,1600.46,27.0
53,169,1419.9,643.73,1599.73,26.0
53,170,1421.87,643.02,1595.92,25.0
53,171,1416.71,643.07,1595.05,24.0
53,172,1417.09,643.21,1591.8,23.0
53,173,1407.21,643.39,1601.08,22.0
53,174,1422.38,643.13,1601.25,21.0
53,175,1416.79,643.21,1596.61,20.0
53,176,1416.65,643.06,1594.02,19.0
53,177,1415.09,643.37,1597.61,18.0
53,178,1423.78,642.68,1596.45,17.0
53,179,1421.71,642.87,1596.82,16.0
53,180,1414.61,643.2,1599.77,15.0
53,181,1424.12,643.19,1598.61,14.0
53,182,1424.75,643.28,1596.58,13.0
53,183,1428.43,643.33,1597.62,12.0
53,184,1425.08,643.98,1598.65,11.0
53,185,1420.29,643.44,1600.4,10.0
53,186,1421.44,643.76,1603.49,9.0
53,187,1426.43,643.7,1600.45,8.0
53,188,1419.71,643.43,1605.95,7.0
53,189,1429.04,644.12,1602.6,6.0
53,190,1421.84,643.94,1599.71,5.0
53,191,1424.87,644.16,1608.16,4.0
53,192,1429.98,643.24,1607.08,3.0
53,193,1431.6,643.48,1605.99,2.0
53,194,1429.29,643.97,1605.24,1.0
53,195,1423.19,644.18,1612.63,0.0
54,1,1395.54,642.55,1582.13,256.0
54,2,1399.09,642.43,1585.29,255.0
54,3,1406.34,642.05,1578.18,254.0
54,4,1395.75,642.33,1582.9,253.0
54,5,1396.71,641.6,1580.9,252.0
54,6,1402.14,641.79,1586.12,251.0
54,7,1399.72,642.24,1581.51,250.0
54,8,1391.81,642.02,1584.37,249.0
54,9,1398.73,642.1,1580.37,248.0
54,10,1397.06,641.84,1587.73,247.0
54,11,1395.48,642.12,1591.03,246.0
54,12,1400.94,642.28,1585.08,245.0
54,13,1398.01,642.53,1583.77,244.0
54,14,1400.1,642.09,1576.44,243.0
54,15,1396.34,642.06,1583.65,242.0
54,16,1392.85,642.35,1591.18,241.0
54,17,1394.06,642.28,1586.23,240.0
54,18,1393.99,641.87,1579.23,239.0
54,19,1399.71,641.95,1584.51,238.0
54,20,1404.71,642.57,1580.06,237.0
54,21,1398.54,641.86,1581.29,236.0
54,22,1397.13,641.99,1587.52,235.0
54,23,1400.76,641.9,1580.25,234.0
54,24,1396.06,642.68,1583.76,233.0
54,25,1397.93,642.19,1590.68,232.0
54,26,1398.27,642.21,1582.08,231.0
54,27,1394.06,642.09,1582.84,230.0
54,28,1392.16,641.84,1583.22,229.0
54,29,1404.53,642.16,1590.72,228.0
54,30,1401.77,642.08,1583.34,227.0
54,31,1402.23,642.05,1586.25,226.0
54,32,1398.24,642.64,1584.63,225.0
54,33,1396.15,642.29,1578.38,224.0
54,34,1392.55,641.95,1583.94,223.0
54,35,1395.25,642.01,1574.81,222.0
54,36,1401.71,641.76,1584.06,221.0
54,37,1394.68,641.9,1584.95,220.0
54,38,1397.08,642.28,1582.82,219.0
54,39,1393.86,642.33,1585.26,218.0
54,40,1396.25,642.09,1585.52,217.0
54,41,1398.75,642.32,1575.94,216.0
54,42,1394.76,642.19,1581.22,215.0
54,43,1387.94,642.06,1581.53,214.0
54,44,1392.19,641.91,1586.91,213.0
54,45,1399.13,642.31,1580.91,212.0
54,46,1399.51,642.1,1588.99,211.0
54,47,1392.07,642.4,1579.86,210.0
54,48,1393.97,642.39,1592.11,209.0
54,49,1405.03,642.42,1580.66,208.0
54,50,1397.5,642.03,1583.54,207.0
54,51,1399.23,642.27,1583.88,206.0
54,52,1400.04,641.98,1578.4,205.0
54,53,1407.54,642.33,1580.99,204.0
54,54,1392.46,642.1,1581.1,203.0
54,55,1400.43,641.57,1588.91,202.0
54,56,1400.81,642.49,1583.25,201.0
54,57,1391.68,642.39,1580.33,200.0
54,58,1394.56,642.09,1592.4,199.0
54,59,1403.47,642.19,1585.77,198.0
54,60,1398.54,641.79,1575.58,197.0
54,61,1405.55,642.11,1579.02,196.0
54,62,1400.04,641.95,1581.94,195.0
54,63,1399.97,642.31,1576.09,194.0
54,64,1388.31,642.16,1592.19,193.0
54,65,1398.21,641.92,1593.2,192.0
54,66,1401.06,642.56,1583.41,191.0
54,67,1402.83,642.13,1586.19,190.0
54,68,1400.42,642.1,1590.38,189.0
54,69,1396.5,641.76,1581.71,188.0
54,70,1401.26,642.37,1590.55,187.0
54,71,1401.82,642.06,1592.71,186.0
54,72,1397.42,642.25,1585.7,185.0
54,73,1397.45,642.41,1587.43,184.0
54,74,1402.04,642.13,1579.33,183.0
54,75,1402.66,641.72,1592.22,182.0
54,76,1401.24,642.26,1588.11,181.0
54,77,1398.2,641.86,1584.14,180.0
54,78,1397.2,642.09,1590.28,179.0
54,79,1400.15,642.18,1587.41,178.0
54,80,1395.51,642.61,1588.24,177.0
54,81,1394.95,641.95,1581.03,176.0
54,82,1396.24,641.88,1580.45,175.0
54,83,1399.51,642.01,1585.08,174.0
54,84,1402.32,642.62,1585.66,173.0
54,85,1404.67,642.65,1587.19,172.0
54,86,1396.17,641.66,1587.7,171.0
54,87,1401.18,641.7,1582.42,170.0
54,88,1405.93,642.16,1592.99,169.0
54,89,1404.31,641.64,1594.32,168.0
54,90,1401.61,642.18,1590.28,167.0
54,91,1395.14,641.97,1582.99,166.0
54,92,1405.57,641.78,1589.91,165.0
54,93,1399.91,642.26,1586.87,164.0
54,94,1398.29,642.14,1583.67,163.0
54,95,1396.98,642.57,1584.73,162.0
54,96,1406.2,642.3,1586.66,161.0
54,97,1399.02,642.31,1590.24,160.0
54,98,1399.51,642.55,1587.71,159.0
54,99,1405.55,642.47,1595.37,158.0
54,100,1399.06,642.54,1579.7,157.0
54,101,1387.86,642.37,1583.81,156.0
54,102,1396.12,642.38,1587.64,155.0
54,103,1403.2,641.94,1578.25,154.0
54,104,1397.57,641.75,1589.03,153.0
54,105,1398.16,642.38,1590.66,152.0
54,106,1393.81,642.45,1580.18,151.0
54,107,1402.59,642.07,1591.93,150.0
54,108,1407.44,641.96,1590.26,149.0
54,109,1397.49,642.21,1580.99,148.0
54,110,1395.06,642.18,1587.56,147.0
54,111,1401.67,642.53,1584.33,146.0
54,112,1407.03,642.27,1587.04,145.0
54,113,1404.3,641.81,1586.81,144.0
54,114,1400.23,642.07,1579.82,143.0
54,115,1397.34,642.53,1585.47,142.0
54,116,1393.06,642.47,1580.79,141.0
54,117,1404.3,642.14,1587.44,140.0
54,118,1404.7,642.2,1587.26,139.0
54,119,1396.47,642.1,1589.47,138.0
54,120,1400.24,642.39,1582.88,137.0
54,121,1405.67,642.34,1591.76,136.0
54,122,1396.1,642.3,1593.16,135.0
54,123,1397.4,642.24,1590.11,134.0
54,124,1400.53,642.17,1588.28,133.0
54,125,1398.09,642.33,1584.97,132.0
54,126,1398.05,642.3,1586.81,131.0
54,127,1410.12,642.33,1579.33,130.0
54,128,1404.52,642.29,1583.79,129.0
54,129,1397.57,642.43,1591.09,128.0
54,130,1403.03,642.74,1587.07,127.0
54,131,1400.96,642.34,1596.69,126.0
54,132,1399.96,642.06,1583.83,125.0
54,133,1400.45,642.14,1587.87,124.0
54,134,1400.55,642.47,1586.43,123.0
54,135,1392.75,642.64,1589.29,122.0
54,136,1395.93,642.26,1588.03,121.0
54,137,1399.98,642.59,1594.35,120.0
54,138,1405.58,642.24,1584.89,119.0
54,139,1402.54,642.35,1584.74,118.0
54,140,1399.55,642.17,1588.78,117.0
54,141,1403.79,642.12,1583.48,116.0
54,142,1397.51,642.66,1588.86,115.0
54,143,1412.94,641.99,1584.79,114.0
54,144,1396.31,642.72,1584.83,113.0
54,145,1408.93,642.52,1581.0,112.0
54,146,1402.27,642.17,1593.55,111.0
54,147,1399.66,642.34,1583.4,110.0
54,148,1398.66,641.64,1583.9,109.0
54,149,1406.46,642.39,1587.92,108.0
54,150,1405.82,642.15,1586.49,107.0
54,151,1403.9,642.03,1588.77,106.0
54,152,1402.0,641.97,1593.09,105.0
54,153,1405.25,642.27,1582.42,104.0
54,154,1402.58,642.07,1590.96,103.0
54,155,1400.0,642.68,1592.73,102.0
54,156,1409.89,642.32,1586.38,101.0
54,157,1402.37,642.9,1579.37,100.0
54,158,1408.51,642.28,1595.5,99.0
54,159,1402.11,642.82,1584.54,98.0
54,160,1406.29,642.16,1594.12,97.0
54,161,1396.82,642.76,1596.25,96.0
54,162,1401.81,642.73,1594.05,95.0
54,163,1403.82,642.27,1577.69,94.0
54,164,1412.75,642.44,1587.98,93.0
54,165,1402.31,642.29,1592.6,92.0
54,166,1406.89,642.65,1584.04,91.0
54,167,1402.07,642.75,1590.85,90.0
54,168,1417.21,642.63,1587.77,89.0
54,169,1403.38,642.63,1587.2,88.0
54,170,1405.77,642.2,1581.76,87.0
54,171,1397.52,642.32,1586.56,86.0
54,172,1402.06,642.31,1586.36,85.0
54,173,1394.86,642.87,1595.46,84.0
54,174,1412.06,642.12,1593.79,83.0
54,175,1412.1,642.32,1587.74,82.0
54,176,1403.86,642.55,1586.65,81.0
54,177,1400.71,642.85,1588.93,80.0
54,178,1403.58,642.52,1588.77,79.0
54,179,1403.59,642.59,1589.93,78.0
54,180,1403.98,642.8,1585.65,77.0
54,181,1408.06,642.38,1593.9,76.0
54,182,1406.42,642.08,1589.32,75.0
54,183,1409.14,642.36,1592.31,74.0
54,184,1408.27,642.61,1587.65,73.0
54,185,1406.98,643.01,1595.92,72.0
54,186,1405.07,643.03,1604.66,71.0
54,187,1398.96,642.56,1593.65,70.0
54,188,1403.55,642.56,1590.17,69.0
54,189,1403.43,642.94,1587.47,68.0
54,190,1406.17,642.5,1589.67,67.0
54,191,1404.74,642.43,1590.09,66.0
54,192,1408.25,642.44,1592.39,65.0
54,193,1403.39,643.42,1592.58,64.0
54,194,1405.97,643.16,1592.93,63.0
54,195,1408.78,642.64,1594.47,62.0
54,196,1414.7,642.97,1588.71,61.0
54,197,1405.62,642.99,1590.12,60.0
54,198,1412.63,642.9,1590.87,59.0
54,199,1409.22,643.12,1590.4,58.0
54,200,1410.77,642.68,1590.26,57.0
54,201,1413.82,642.93,1599.22,56.0
54,202,1406.89,642.3,1593.24,55.0
54,203,1409.21,643.31,1591.71,54.0
54,204,1412.56,642.95,1589.13,53.0
54,205,1412.58,642.21,1593.81,52.0
54,206,1411.97,642.28,1584.04,51.0
54,207,1413.16,642.67,1596.18,50.0
54,208,1415.7,642.9,1594.94,49.0
54,209,1405.05,642.86,1590.57,48.0
54,210,1413.54,642.7,1597.82,47.0
54,211,1414.33,643.01,1595.22,46.0
54,212,1413.03,643.19,1598.56,45.0
54,213,1408.44,643.32,1599.83,44.0
54,214,1418.8,643.08,1592.65,43.0
54,215,1419.14,642.62,1594.85,42.0
54,216,1414.6,642.38,1602.84,41.0
54,217,1420.62,643.39,1595.79,40.0
54,218,1421.33,643.05,1596.68,39.0
54,219,1409.63,642.33,1601.75,38.0
54,220,1414.54,642.75,1594.81,37.0
54,221,1408.19,643.34,1596.92,36.0
54,222,1417.76,643.07,1597.61,35.0
54,223,1411.03,642.91,1596.45,34.0
54,224,1419.4,643.04,1597.27,33.0
54,225,1415.16,643.46,1595.86,32.0
54,226,1416.28,642.8,1602.52,31.0
54,227,1422.99,643.36,1594.94,30.0
54,228,1415.8,642.88,1589.28,29.0
54,229,1416.1,642.8,1595.84,28.0
54,230,1420.21,642.98,1599.85,27.0
54,231,1416.09,643.35,1595.99,26.0
54,232,1417.45,642.88,1602.41,25.0
54,233,1415.61,643.74,1601.33,24.0
54,234,1416.21,643.16,1600.83,23.0
54,235,1420.38,643.22,1599.07,22.0
54,236,1419.42,643.18,1592.95,21.0
54,237,1415.38,643.01,1599.31,20.0
54,238,1424.77,644.02,1593.76,19.0
54,239,1422.58,643.45,1597.12,18.0
54,240,1428.36,643.03,1592.03,17.0
54,241,1422.58,643.11,1595.36,16.0
54,242,1427.83,643.32,1596.45,15.0
54,243,1419.5,643.39,1595.0,14.0
54,244,1425.86,643.89,1606.81,13.0
54,245,1423.01,643.1,1605.07,12.0
54,246,1418.44,643.17,1595.48,11.0
54,247,1425.05,643.62,1599.48,10.0
54,248,1424.14,643.35,1597.52,9.0
54,249,1424.88,643.67,1602.33,8.0
54,250,1425.69,643.81,1600.81,7.0
54,251,1420.83,643.56,1601.33,6.0
54,252,1425.75,643.21,1608.14,5.0
54,253,1425.78,643.18,1603.81,4.0
54,254,1426.06,643.88,1607.47,3.0
54,255,1427.77,644.27,1608.6,2.0
54,256,1426.84,643.26,1603.84,1.0
54,257,1433.26,643.8,1601.79,0.0
55,1,1407.45,642.58,1583.77,192.0
55,2,1414.47,642.14,1588.23,191.0
55,3,1394.99,642.58,1591.48,190.0
55,4,1403.6,643.13,1587.15,189.0
55,5,1403.63,642.29,1585.74,188.0
55,6,1413.67,642.37,1581.14,187.0
55,7,1405.68,642.07,1582.69,186.0
55,8,1408.63,642.26,1584.97,185.0
55,9,1403.04,642.34,1597.86,184.0
55,10,1398.95,642.43,1589.78,183.0
55,11,1402.85,642.76,1583.23,182.0
55,12,1403.54,642.1,1592.64,181.0
55,13,1401.58,642.1,1595.2,180.0
55,14,1403.01,642.31,1591.19,179.0
55,15,1401.38,642.85,1580.98,178.0
55,16,1410.09,642.82,1597.64,177.0
55,17,1403.37,642.36,1590.75,176.0
55,18,1403.35,642.59,1591.03,175.0
55,19,1410.26,643.03,1589.11,174.0
55,20,1410.96,642.44,1593.78,173.0
55,21,1403.02,642.5,1581.61,172.0
55,22,1409.29,643.07,1583.91,171.0
55,23,1411.58,642.71,1588.78,170.0
55,24,1404.45,641.71,1590.36,169.0
55,25,1408.9,642.24,1586.67,168.0
55,26,1400.53,642.07,1585.16,167.0
55,27,1412.27,642.31,1589.68,166.0
55,28,1404.99,642.55,1589.38,165.0
55,29,1408.66,642.53,1589.68,164.0
55,30,1403.38,642.07,1590.39,163.0
55,31,1399.6,642.59,1590.3,162.0
55,32,1404.47,642.44,1591.72,161.0
55,33,1412.03,642.7,1587.7,160.0
55,34,1401.31,642.55,1586.17,159.0
55,35,1405.42,642.71,1591.51,158.0
55,36,1400.94,642.42,1586.16,157.0
55,37,1399.72,642.34,1590.66,156.0
55,38,1405.96,643.03,1587.43,155.0
55,39,1407.22,643.21,1587.54,154.0
55,40,1400.48,642.54,1584.95,153.0
55,41,1417.32,642.5,1588.53,152.0
55,42,1403.59,642.46,1593.49,151.0
55,43,1404.7,642.71,1586.63,150.0
55,44,1401.61,642.2,1587.01,149.0
55,45,1399.45,643.06,1585.46,148.0
55,46,1404.44,642.3,1588.39,147.0
55,47,1403.73,642.5,1583.4,146.0
55,48,1406.0,642.44,1589.78,145.0
55,49,1408.59,642.5,1590.36,144.0
55,50,1404.47,642.84,1583.56,143.0
55,51,1403.49,642.96,1589.7,142.0
55,52,1405.09,642.32,1587.98,141.0
55,53,1408.01,642.34,1591.16,140.0
55,54,1405.22,642.66,1594.07,139.0
55,55,1403.02,642.75,1593.89,138.0
55,56,1409.91,642.35,1590.24,137.0
55,57,1402.71,642.89,1588.72,136.0
55,58,1398.28,642.24,1590.47,135.0
55,59,1408.89,642.57,1591.21,134.0
55,60,1409.02,642.49,1592.26,133.0
55,61,1401.48,642.94,1585.62,132.0
55,62,1412.35,642.78,1583.55,131.0
55,63,1413.15,642.66,1590.91,130.0
55,64,1407.78,642.3,1579.07,129.0
55,65,1401.08,642.62,1586.74,128.0
55,66,1400.59,642.62,1583.04,127.0
55,67,1399.91,642.6,1592.75,126.0
55,68,1403.38,642.16,1586.02,125.0
55,69,1410.41,642.64,1585.44,124.0
55,70,1399.18,642.99,1592.12,123.0
55,71,1415.51,642.73,1588.9,122.0
55,72,1403.71,642.76,1583.57,121.0
55,73,1403.74,642.14,1588.68,120.0
55,74,1403.01,642.22,1595.04,119.0
55,75,1409.8,643.37,1593.63,118.0
55,76,1404.59,642.89,1585.87,117.0
55,77,1409.27,642.94,1586.69,116.0
55,78,1400.89,642.71,1586.63,115.0
55,79,1407.54,642.11,1583.81,114.0
55,80,1402.03,642.09,1591.77,113.0
55,81,1398.25,643.15,1593.2,112.0
55,82,1401.86,642.14,1580.88,111.0
55,83,1413.33,642.39,1593.43,110.0
55,84,1405.1,642.88,1589.07,109.0
55,85,1407.64,642.32,1590.05,108.0
55,86,1403.18,642.65,1591.96,107.0
55,87,1405.89,642.36,1584.24,106.0
55,88,1405.85,642.43,1589.3,105.0
55,89,1406.59,642.51,1584.39,104.0
55,90,1407.56,642.73,1593.85,103.0
55,91,1403.36,642.51,1587.86,102.0
55,92,1408.65,642.37,1596.03,101.0
55,93,1408.05,642.69,1586.82,100.0
55,94,1405.93,641.84,1587.43,99.0
55,95,1410.05,642.68,1595.63,98.0
55,96,1406.37,643.13,1591.41,97.0
55,97,1407.78,642.8,1590.84,96.0
55,98,1411.59,642.08,1592.72,95.0
55,99,1407.28,642.58,1593.06,94.0
55,100,1413.72,642.19,1596.67,93.0
55,101,1412.5,642.7,1584.46,92.0
55,102,1398.5,642.62,1581.68,91.0
55,103,1401.89,642.68,1584.27,90.0
55,104,1405.24,642.48,1587.57,89.0
55,105,1402.1,642.55,1586.78,88.0
55,106,1412.56,643.26,1592.36,87.0
55,107,1408.59,642.02,1586.51,86.0
55,108,1413.36,642.56,1587.67,85.0
55,109,1409.02,642.33,1584.97,84.0
55,110,1412.48,642.73,1592.47,83.0
55,111,1404.46,642.83,1591.15,82.0
55,112,1411.59,642.87,1585.11,81.0
55,113,1407.43,642.35,1589.86,80.0
55,114,1402.95,642.76,1585.83,79.0
55,115,1408.19,642.54,1590.64,78.0
55,116,1415.36,642.55,1592.31,77.0
55,117,1409.93,643.14,1584.12,76.0
55,118,1409.37,642.92,1581.42,75.0
55,119,1408.51,642.6,1586.61,74.0
55,120,1403.25,642.42,1587.74,73.0
55,121,1408.81,642.61,1596.47,72.0
55,122,1410.14,642.31,1589.76,71.0
55,123,1400.24,642.89,1587.19,70.0
55,124,1405.01,642.37,1589.57,69.0
55,125,1411.02,642.57,1587.4,68.0
55,126,1407.49,642.59,1589.12,67.0
55,127,1416.24,642.29,1588.75,66.0
55,128,1408.37,642.18,1589.23,65.0
55,129,1415.28,642.87,1593.23,64.0
55,130,1416.33,643.01,1585.13,63.0
55,131,1406.76,642.19,1597.37,62.0
55,132,1413.84,642.48,1588.38,61.0
55,133,1410.11,642.98,1590.68,60.0
55,134,1415.02,642.02,1594.72,59.0
55,135,1409.81,643.3,1588.01,58.0
55,136,1411.09,642.21,1588.73,57.0
55,137,1404.53,642.03,1595.69,56.0
55,138,1410.59,642.83,1596.59,55.0
55,139,1411.75,642.59,1592.34,54.0
55,140,1412.05,642.74,1589.54,53.0
55,141,1410.82,642.5,1593.92,52.0
55,142,1406.88,642.36,1588.12,51.0
55,143,1421.33,642.69,1590.15,50.0
55,144,1408.55,642.46,1592.35,49.0
55,145,1410.1,643.29,1589.33,48.0
55,146,1414.97,642.81,1593.24,47.0
55,147,1412.3,643.04,1592.89,46.0
55,148,1412.65,643.37,1594.68,45.0
55,149,1418.87,642.91,1591.84,44.0
55,150,1416.18,643.05,1595.6,43.0
55,151,1413.07,642.57,1594.96,42.0
55,152,1410.69,642.95,1588.97,41.0
55,153,1416.69,642.51,1594.5,40.0
55,154,1414.14,642.55,1594.99,39.0
55,155,1410.76,643.26,1596.05,38.0
55,156,1415.63,643.19,1593.73,37.0
55,157,1415.83,643.09,1593.53,36.0
55,158,1415.04,643.51,1584.41,35.0
55,159,1414.97,642.57,1599.61,34.0
55,160,1414.7,643.49,1591.38,33.0
55,161,1412.6,642.67,1588.38,32.0
55,162,1412.84,643.19,1592.88,31.0
55,163,1406.53,642.32,1596.07,30.0
55,164,1409.95,642.76,1595.75,29.0
55,165,1420.05,643.54,1593.31,28.0
55,166,1417.8,643.32,1593.15,27.0
55,167,1417.8,643.24,1588.13,26.0
55,168,1412.62,642.83,1594.65,25.0
55,169,1418.22,643.26,1597.91,24.0
55,170,1421.72,643.41,1595.6,23.0
55,171,1414.04,642.35,1593.12,22.0
55,172,1420.08,643.19,1601.67,21.0
55,173,1418.59,643.24,1605.51,20.0
55,174,1416.72,643.56,1594.55,19.0
55,175,1410.57,643.58,1591.38,18.0
55,176,1418.55,643.04,1598.13,17.0
55,177,1421.75,643.07,1601.48,16.0
55,178,1426.51,643.18,1596.41,15.0
55,179,1423.69,643.68,1604.72,14.0
55,180,1426.88,643.04,1602.17,13.0
55,181,1422.39,643.54,1605.78,12.0
55,182,1426.26,643.61,1603.56,11.0
